ano,UF,nome_estado,regiao,populacao,periodo,poder,Receita_Corrente_Liquida,RCL_Ajustada,Despesa_Total_Pessoal,DTP_RCL,Limite_Alerta,Limite_Prudencial,Limite_Maximo,DTP_RCL_Calculado,fonte_DTP_RCL,Margem_Limite_Prudencial,Margem_Limite_Maximo,Variacao_Anual_DTP_RCL_pp,situacao_fiscal,ranking_ano
2024,RN,Rio Grande do Norte,Nordeste,3303953,3,Executivo,17259892416.73,17233040024.58,9919747911.85,57.56,44.1,46.55,49.0,57.56237957842125,percentual declarado no RGF,-11.010000000000005,-8.560000000000002,0.6200000000000045,acima do limite máximo,27.0
2025,MA,Maranhão,Nordeste,6800605,3,Executivo,32451618353.68,32325883418.68,9741949014.51,30.14,44.1,46.55,49.0,30.13668300517494,percentual declarado no RGF,16.409999999999997,18.86,-0.8999999999999986,confortável,1.0
2025,ES,Espírito Santo,Sudeste,3975100,3,Executivo,28084840124.16,28054497469.34,9932700147.95,35.41,44.1,46.55,49.0,35.405018959278024,percentual declarado no RGF,11.14,13.590000000000003,-0.6400000000000006,confortável,2.0
2025,MT,Mato Grosso,Centro-Oeste,3784239,3,Executivo,37257271565.12,37063711759.12,13445354675.7,36.28,44.1,46.55,49.0,36.27633077626554,percentual declarado no RGF,10.269999999999996,12.719999999999999,-1.5,confortável,3.0
2025,PI,Piauí,Nordeste,3270174,3,Executivo,18732289115.6,18659063456.64,7052417642.0,37.8,44.1,46.55,49.0,37.79620375046387,percentual declarado no RGF,8.75,11.200000000000003,-3.8599999999999994,confortável,4.0
2025,PA,Pará,Norte,8442962,3,Executivo,44705086000.08,44657312944.14,17001181160.13,38.07,43.74,46.17,48.6,38.07031825089002,percentual declarado no RGF,8.100000000000001,10.530000000000001,-2.479999999999997,confortável,5.0
2025,AM,Amazonas,Norte,3952262,3,Executivo,28566006549.35,28512531259.14,10861802556.78,38.09,44.1,46.55,49.0,38.09483787342849,percentual declarado no RGF,8.459999999999994,10.909999999999997,-0.6799999999999997,confortável,6.0
2025,AP,Amapá,Norte,774268,3,Executivo,9704126943.38,9693533943.38,3727996559.8,38.46,44.1,46.55,49.0,38.45859086660504,percentual declarado no RGF,8.089999999999996,10.54,-5.049999999999997,confortável,7.0
2025,RO,Rondônia,Norte,1616379,3,Executivo,15803769902.64,15800580902.64,6082163073.21,38.49,44.1,46.55,49.0,38.493287751172346,percentual declarado no RGF,8.059999999999995,10.509999999999998,1.0800000000000054,confortável,8.0
2025,SC,Santa Catarina,Sul,7762154,3,Executivo,51032081150.54,50791492656.54,19664563400.03,38.72,44.1,46.55,49.0,38.71625418257511,percentual declarado no RGF,7.829999999999998,10.280000000000001,-0.9399999999999977,confortável,9.0
2025,AL,Alagoas,Nordeste,3125254,3,Executivo,18967280537.43,18841974426.43,7304768267.73,38.77,44.1,46.55,49.0,38.76859241186243,percentual declarado no RGF,7.779999999999994,10.229999999999997,2.690000000000005,confortável,10.0
2025,GO,Goiás,Centro-Oeste,6950976,3,Executivo,45370896917.06,45360605189.14,18124225657.46,39.96,43.74,46.17,48.6,39.95587268266696,percentual declarado no RGF,6.210000000000001,8.64,-1.740000000000002,confortável,11.0
2025,BA,Bahia,Nordeste,14659023,3,Executivo,68995621759.51,68809425557.86,27772068635.09,40.36,43.74,46.17,48.6,40.36084941842337,percentual declarado no RGF,5.810000000000002,8.240000000000002,-1.2899999999999991,confortável,12.0
2025,CE,Ceará,Nordeste,8936431,3,Executivo,39618216873.59,39414799676.81,16129113991.78,40.92,44.1,46.55,49.0,40.92146636297555,percentual declarado no RGF,5.6299999999999955,8.079999999999998,-2.6199999999999974,confortável,13.0
2025,SE,Sergipe,Nordeste,2211868,3,Executivo,16487993056.83,16394897275.56,6759227737.39,41.23,44.1,46.55,49.0,41.227630913345415,percentual declarado no RGF,5.32,7.770000000000003,0.8599999999999994,confortável,14.0
2025,SP,São Paulo,Sudeste,46024937,3,Executivo,266221395322.55,265761362580.37,109727119797.17,41.29,44.1,46.55,49.0,41.287837604304485,percentual declarado no RGF,5.259999999999998,7.710000000000001,-0.8999999999999986,confortável,15.0
2025,PE,Pernambuco,Nordeste,9051113,3,Executivo,47205580146.41,47140952729.44,19474956876.37,41.31,44.1,46.55,49.0,41.31218345998275,percentual declarado no RGF,5.239999999999995,7.689999999999998,0.7600000000000051,confortável,16.0
2025,DF,Distrito Federal,Centro-Oeste,2923369,3,Executivo,39201192140.12,39011021845.82,16175614683.65,41.46,44.1,46.55,49.0,41.464216824618255,percentual declarado no RGF,5.089999999999996,7.539999999999999,1.8900000000000006,confortável,17.0
2025,PR,Paraná,Sul,11835379,3,Executivo,71133950007.5,71052802963.07,30171103608.45,42.46,44.1,46.55,49.0,42.46293228450334,percentual declarado no RGF,4.089999999999996,6.539999999999999,-0.25,confortável,18.0
2025,RS,Rio Grande do Sul,Sul,11088065,3,Executivo,65232845641.12,65084660928.12,28739368022.57,44.16,44.1,46.55,49.0,44.15689904923985,percentual declarado no RGF,2.3900000000000006,4.840000000000003,0.4399999999999977,alerta,19.0
2025,MS,Mato Grosso do Sul,Centro-Oeste,2833742,3,Executivo,22199300373.82,22108659805.36,9772219791.98,44.2,44.1,46.55,49.0,44.20086915268755,percentual declarado no RGF,2.3499999999999943,4.799999999999997,-1.0,alerta,20.0
2025,TO,Tocantins,Norte,1584306,3,Executivo,15568042573.26,15523452300.73,6878739552.38,44.31,44.1,46.55,49.0,44.31191863202056,percentual declarado no RGF,2.239999999999995,4.689999999999998,-2.009999999999998,alerta,21.0
2025,PB,Paraíba,Nordeste,4030961,3,Executivo,21120659776.55,21072805518.55,9426972908.7,44.74,44.1,46.55,49.0,44.73525321724064,percentual declarado no RGF,1.8099999999999952,4.259999999999998,-3.530000000000001,alerta,22.0
2025,RR,Roraima,Norte,634805,3,Executivo,8612853167.57,8579606715.09,3843264326.03,44.8,44.1,46.55,49.0,44.79534381535674,percentual declarado no RGF,1.75,4.200000000000003,-2.470000000000006,alerta,23.0
2025,RJ,Rio de Janeiro,Sudeste,16615526,3,Executivo,100556162133.43,100484883517.83,45958926684.55,45.74,44.1,46.55,49.0,45.737154759596315,percentual declarado no RGF,0.8099999999999952,3.259999999999998,-1.019999999999996,alerta,24.0
2025,AC,Acre,Norte,829780,3,Executivo,11290138605.03,11190641912.27,5370260744.24,47.99,44.1,46.55,49.0,47.988853421819954,percentual declarado no RGF,-1.4400000000000048,1.009999999999998,1.2199999999999989,acima do limite prudencial,25.0
2025,MG,Minas Gerais,Sudeste,20732660,3,Executivo,111739462561.63,111722744769.94,53869167715.23,48.22,44.1,46.55,49.0,48.21683160949692,percentual declarado no RGF,-1.6700000000000017,0.7800000000000011,-0.5799999999999983,acima do limite prudencial,26.0
2025,RN,Rio Grande do Norte,Nordeste,3303953,3,Executivo,19513846659.98,19507449078.52,11004331905.62,56.41,44.1,46.55,49.0,56.41092211147723,percentual declarado no RGF,-9.86,-7.409999999999997,-1.1500000000000057,acima do limite máximo,27.0
